date,open,high,low,close
7/2/2015,2078.03,2085.06,2071.02,2076.78
7/1/2015,2067,2082.78,2067,2077.42
6/30/2015,2061.19,2074.28,2056.32,2063.11
6/29/2015,2098.63,2098.63,2056.64,2057.64
6/26/2015,2102.62,2108.92,2095.38,2101.49
6/25/2015,2109.96,2116.04,2101.78,2102.31
6/24/2015,2123.33,2125.1,2108.58,2108.58
6/23/2015,2123.16,2128.03,2119.89,2124.2
6/22/2015,2112.5,2129.87,2112.5,2122.85
6/19/2015,2121.03,2121.64,2109.38,2109.99
6/18/2015,2101.58,2126.65,2101.58,2121.24
6/17/2015,2097.4,2106.79,2088.86,2100.44
6/16/2015,2084.26,2097.4,2082.1,2096.29
6/15/2015,2091.34,2091.34,2072.49,2084.43
6/12/2015,2107.43,2107.43,2091.33,2094.11
6/11/2015,2106.24,2115.02,2106.24,2108.86
6/10/2015,2081.12,2108.5,2081.12,2105.2
6/9/2015,2079.07,2085.62,2072.14,2080.15
6/8/2015,2092.34,2093.01,2079.11,2079.28
6/5/2015,2095.09,2100.99,2085.67,2092.83
6/4/2015,2112.35,2112.89,2093.23,2095.84
6/3/2015,2110.64,2121.92,2109.61,2114.07
6/2/2015,2110.41,2117.59,2099.14,2109.6
6/1/2015,2108.64,2119.15,2102.54,2111.73
5/29/2015,2120.66,2120.66,2104.89,2107.39
5/28/2015,2122.27,2122.27,2112.86,2120.79
5/27/2015,2105.13,2126.22,2105.13,2123.48
5/26/2015,2125.34,2125.34,2099.18,2104.2
5/22/2015,2130.36,2132.15,2126.06,2126.06
5/21/2015,2125.55,2134.28,2122.95,2130.82
5/20/2015,2127.79,2134.72,2122.59,2125.85
5/19/2015,2129.45,2133.02,2124.5,2127.83
5/18/2015,2121.3,2131.78,2120.01,2129.2
5/15/2015,2122.07,2123.89,2116.79,2122.73
5/14/2015,2100.43,2121.45,2100.43,2121.1
5/13/2015,2099.62,2110.19,2096.04,2098.48
5/12/2015,2102.87,2105.06,2085.57,2099.12
5/11/2015,2115.56,2117.69,2104.58,2105.33
5/8/2015,2092.13,2117.66,2092.13,2116.1
5/7/2015,2079.96,2092.9,2074.99,2088
5/6/2015,2091.26,2098.42,2067.93,2080.15
5/5/2015,2112.63,2115.24,2088.46,2089.46
5/4/2015,2110.23,2120.95,2110.23,2114.49
5/1/2015,2087.38,2108.41,2087.38,2108.29
4/30/2015,2105.52,2105.52,2077.59,2085.51
4/29/2015,2112.49,2113.65,2097.41,2106.85
4/28/2015,2108.35,2116.09,2094.89,2114.76
4/27/2015,2119.29,2125.92,2107.04,2108.92
4/24/2015,2112.8,2120.92,2112.8,2117.69
4/23/2015,2107.21,2120.49,2103.19,2112.93
4/22/2015,2098.27,2109.98,2091.05,2107.96
4/21/2015,2102.82,2109.64,2094.38,2097.29
4/20/2015,2084.11,2103.94,2084.11,2100.4
4/17/2015,2102.58,2102.58,2072.37,2081.18
4/16/2015,2105.96,2111.3,2100.02,2104.99
4/15/2015,2097.82,2111.91,2097.82,2106.63
4/14/2015,2092.28,2098.62,2083.24,2095.84
4/13/2015,2102.03,2107.65,2092.33,2092.43
4/10/2015,2091.51,2102.61,2091.51,2102.06
4/9/2015,2081.29,2093.31,2074.29,2091.18
4/8/2015,2076.94,2086.69,2073.3,2081.9
4/7/2015,2080.79,2089.81,2076.1,2076.33
4/6/2015,2064.87,2086.99,2056.52,2080.62
4/2/2015,2060.03,2072.17,2057.32,2066.96
4/1/2015,2067.63,2067.63,2048.38,2059.69
3/31/2015,2084.05,2084.05,2067.04,2067.89
3/30/2015,2064.11,2088.97,2064.11,2086.24
3/27/2015,2055.78,2062.83,2052.96,2061.02
3/26/2015,2059.94,2067.15,2045.5,2056.15
3/25/2015,2093.1,2097.43,2061.05,2061.05
3/24/2015,2103.94,2107.63,2091.5,2091.5
3/23/2015,2107.99,2114.86,2104.42,2104.42
3/20/2015,2090.32,2113.92,2090.32,2108.1
3/19/2015,2098.69,2098.69,2085.56,2089.27
3/18/2015,2072.84,2106.85,2061.23,2099.5
3/17/2015,2080.59,2080.59,2065.08,2074.28
3/16/2015,2055.35,2081.41,2055.35,2081.19
3/13/2015,2064.56,2064.56,2041.17,2053.4
3/12/2015,2041.1,2066.41,2041.1,2065.95
3/11/2015,2044.69,2050.08,2039.69,2040.24
3/10/2015,2076.14,2076.14,2044.16,2044.16
3/9/2015,2072.25,2083.49,2072.21,2079.43
3/6/2015,2100.91,2100.91,2067.27,2071.26
3/5/2015,2098.54,2104.25,2095.22,2101.04
3/4/2015,2107.72,2107.72,2087.62,2098.53
3/3/2015,2115.76,2115.76,2098.26,2107.78
3/2/2015,2105.23,2117.52,2104.5,2117.39
2/27/2015,2110.88,2112.74,2103.75,2104.5
2/26/2015,2113.91,2113.91,2103.76,2110.74
2/25/2015,2115.3,2119.59,2109.89,2113.86
2/24/2015,2109.1,2117.94,2105.87,2115.48
2/23/2015,2109.83,2110.05,2103,2109.66
2/20/2015,2097.65,2110.61,2085.44,2110.3
2/19/2015,2099.25,2102.13,2090.79,2097.45
2/18/2015,2099.16,2100.23,2092.15,2099.68
2/17/2015,2096.47,2101.3,2089.8,2100.34
2/13/2015,2088.78,2097.03,2086.7,2096.99
2/12/2015,2069.98,2088.53,2069.98,2088.48
2/11/2015,2068.55,2073.48,2057.99,2068.53
2/10/2015,2049.38,2070.86,2048.62,2068.59
2/9/2015,2053.47,2056.16,2041.88,2046.74
2/6/2015,2062.28,2072.4,2049.97,2055.47
2/5/2015,2043.45,2063.55,2043.45,2062.52
2/4/2015,2048.86,2054.74,2036.72,2041.51
2/3/2015,2022.71,2050.3,2022.71,2050.03
2/2/2015,1996.67,2021.66,1980.9,2020.85
1/30/2015,2019.35,2023.32,1993.38,1994.99
1/29/2015,2002.45,2024.64,1989.18,2021.25
1/28/2015,2032.34,2042.49,2001.49,2002.16
1/27/2015,2047.86,2047.86,2019.91,2029.55
1/26/2015,2050.42,2057.62,2040.97,2057.09
1/23/2015,2062.98,2062.98,2050.54,2051.82
1/22/2015,2034.3,2064.62,2026.38,2063.15
1/21/2015,2020.19,2038.29,2012.04,2032.12
1/20/2015,2020.76,2028.94,2004.49,2022.55
1/16/2015,1992.25,2020.46,1988.12,2019.42
1/15/2015,2013.75,2021.35,1991.47,1992.67
1/14/2015,2018.4,2018.4,1988.44,2011.27
1/13/2015,2031.58,2056.93,2008.25,2023.03
1/12/2015,2046.13,2049.3,2022.58,2028.26
1/9/2015,2063.45,2064.43,2038.33,2044.81
1/8/2015,2030.61,2064.08,2030.61,2062.14
1/7/2015,2005.55,2029.61,2005.55,2025.9
1/6/2015,2022.15,2030.25,1992.44,2002.61
1/5/2015,2054.44,2054.44,2017.34,2020.58
1/2/2015,2058.9,2072.36,2046.04,2058.2
12/31/2014,2082.11,2085.58,2057.94,2058.9
12/30/2014,2088.49,2088.49,2079.53,2080.35
12/29/2014,2087.63,2093.55,2085.75,2090.57
12/26/2014,2084.3,2092.7,2084.3,2088.77
12/24/2014,2083.25,2087.56,2081.86,2081.88
12/23/2014,2081.48,2086.73,2079.77,2082.17
12/22/2014,2069.28,2078.76,2069.28,2078.54
12/19/2014,2061.04,2077.85,2061.03,2070.65
12/18/2014,2018.98,2061.23,2018.98,2061.23
12/17/2014,1973.77,2016.75,1973.77,2012.89
12/16/2014,1986.71,2016.89,1972.56,1972.74
12/15/2014,2005.03,2018.69,1982.26,1989.63
12/12/2014,2030.36,2032.25,2002.33,2002.33
12/11/2014,2027.92,2055.53,2027.92,2035.33
12/10/2014,2058.86,2058.86,2024.26,2026.14
12/9/2014,2056.55,2060.6,2034.17,2059.82
12/8/2014,2074.84,2075.78,2054.27,2060.31
12/5/2014,2072.78,2079.47,2070.81,2075.37
12/4/2014,2073.64,2077.34,2062.34,2071.92
12/3/2014,2067.45,2076.28,2066.65,2074.33
12/2/2014,2053.77,2068.77,2053.77,2066.55
12/1/2014,2065.78,2065.78,2049.57,2053.44
11/28/2014,2074.78,2075.76,2065.06,2067.56
11/26/2014,2067.36,2073.29,2066.62,2072.83
11/25/2014,2070.15,2074.21,2064.75,2067.03
11/24/2014,2065.07,2070.17,2065.07,2069.41
11/21/2014,2057.46,2071.46,2056.75,2063.5
11/20/2014,2045.87,2053.84,2040.49,2052.75
11/19/2014,2051.16,2052.14,2040.37,2048.72
11/18/2014,2041.48,2056.08,2041.48,2051.8
11/17/2014,2038.29,2043.07,2034.46,2041.32
11/14/2014,2039.74,2042.22,2035.2,2039.82
11/13/2014,2039.21,2046.18,2030.44,2039.33
11/12/2014,2037.75,2040.33,2031.95,2038.25
11/11/2014,2038.2,2041.28,2035.28,2039.68
11/10/2014,2032.01,2038.7,2030.17,2038.26
11/7/2014,2032.36,2034.26,2025.07,2031.92
11/6/2014,2023.33,2031.61,2015.86,2031.21
11/5/2014,2015.29,2023.77,2014.42,2023.57
11/4/2014,2015.81,2015.98,2001.01,2012.1
11/3/2014,2018.21,2024.46,2013.68,2017.81
10/31/2014,2001.2,2018.19,2001.2,2018.05
10/30/2014,1979.49,1999.4,1974.75,1994.65
10/29/2014,1983.29,1991.4,1969.04,1982.3
10/28/2014,1964.14,1985.05,1964.14,1985.05
10/27/2014,1962.97,1964.64,1951.37,1961.63
10/24/2014,1951.59,1965.27,1946.27,1964.58
10/23/2014,1931.02,1961.95,1931.02,1950.82
10/22/2014,1941.29,1949.31,1926.83,1927.11
10/21/2014,1909.38,1942.45,1909.38,1941.28
10/20/2014,1885.62,1905.03,1882.3,1904.01
10/17/2014,1864.91,1898.16,1864.91,1886.76
10/16/2014,1855.95,1876.01,1835.02,1862.76
10/15/2014,1874.18,1874.18,1820.66,1862.49
10/14/2014,1877.11,1898.71,1871.79,1877.7
10/13/2014,1905.65,1912.09,1874.14,1874.74
10/10/2014,1925.63,1936.98,1906.05,1906.13
10/9/2014,1967.68,1967.68,1927.56,1928.21
10/8/2014,1935.55,1970.36,1925.25,1968.89
10/7/2014,1962.36,1962.36,1934.87,1935.1
10/6/2014,1970.01,1977.84,1958.43,1964.82
10/3/2014,1948.12,1971.19,1948.12,1967.9
10/2/2014,1945.83,1952.32,1926.03,1946.17
10/1/2014,1971.44,1971.44,1941.72,1946.16
9/30/2014,1978.21,1985.17,1968.96,1972.29
9/29/2014,1978.96,1981.28,1964.04,1977.8
9/26/2014,1966.22,1986.37,1966.22,1982.85
9/25/2014,1997.32,1997.32,1965.99,1965.99
9/24/2014,1983.34,1999.79,1978.63,1998.3
9/23/2014,1992.78,1995.41,1982.77,1982.77
9/22/2014,2009.08,2009.08,1991.01,1994.29
9/19/2014,2012.74,2019.26,2006.59,2010.4
9/18/2014,2003.07,2012.34,2003.07,2011.36
9/17/2014,1999.3,2010.74,1993.29,2001.57
9/16/2014,1981.93,2002.28,1979.06,1998.98
9/15/2014,1986.04,1987.18,1978.48,1984.13
9/12/2014,1996.74,1996.74,1980.26,1985.54
9/11/2014,1992.85,1997.65,1985.93,1997.45
9/10/2014,1988.41,1996.66,1982.99,1995.69
9/9/2014,2000.73,2001.01,1984.61,1988.44
9/8/2014,2007.17,2007.17,1995.6,2001.54
9/5/2014,1998,2007.71,1990.1,2007.71
9/4/2014,2001.67,2011.17,1992.54,1997.65
9/3/2014,2003.57,2009.28,1998.14,2000.72
9/2/2014,2004.07,2006.12,1994.85,2002.28
8/29/2014,1998.45,2003.38,1994.65,2003.37
8/28/2014,1997.42,1998.55,1990.52,1996.74
8/27/2014,2000.54,2002.14,1996.2,2000.12
8/26/2014,1998.59,2005.04,1998.59,2000.02
8/25/2014,1991.74,2001.95,1991.74,1997.92
8/22/2014,1992.6,1993.54,1984.76,1988.4
8/21/2014,1986.82,1994.76,1986.82,1992.37
8/20/2014,1980.46,1988.57,1977.68,1986.51
8/19/2014,1972.73,1982.57,1972.73,1981.6
8/18/2014,1958.36,1971.99,1958.36,1971.74
8/15/2014,1958.87,1964.04,1941.5,1955.06
8/14/2014,1947.41,1955.23,1947.41,1955.18
8/13/2014,1935.6,1948.41,1935.6,1946.72
8/12/2014,1935.73,1939.65,1928.29,1933.75
8/11/2014,1933.43,1944.9,1933.43,1936.92
8/8/2014,1910.35,1932.38,1909.01,1931.59
8/7/2014,1923.03,1928.89,1904.78,1909.57
8/6/2014,1917.29,1927.91,1911.45,1920.24
8/5/2014,1936.34,1936.34,1913.77,1920.21
8/4/2014,1926.62,1942.92,1921.2,1938.99
8/1/2014,1929.8,1937.35,1916.37,1925.15
7/31/2014,1965.14,1965.14,1930.67,1930.67
7/30/2014,1973.21,1978.9,1962.42,1970.07
7/29/2014,1980.03,1984.85,1969.95,1969.95
7/28/2014,1978.25,1981.52,1967.31,1978.91
7/25/2014,1984.6,1984.6,1974.37,1978.34
7/24/2014,1988.07,1991.39,1985.79,1987.98
7/23/2014,1985.32,1989.23,1982.44,1987.01
7/22/2014,1975.65,1986.24,1975.65,1983.53
7/21/2014,1976.93,1976.93,1965.77,1973.63
7/18/2014,1961.54,1979.91,1960.82,1978.22
7/17/2014,1979.75,1981.8,1955.59,1958.12
7/16/2014,1976.35,1983.94,1975.67,1981.57
7/15/2014,1977.36,1982.52,1965.34,1973.28
7/14/2014,1969.86,1979.85,1969.86,1977.1
7/11/2014,1965.76,1968.67,1959.63,1967.57
7/10/2014,1966.67,1969.84,1952.86,1964.68
7/9/2014,1965.1,1974.15,1965.1,1972.83
7/8/2014,1976.39,1976.39,1959.46,1963.71
7/7/2014,1984.22,1984.22,1974.88,1977.65
7/4/2014,1975.88,1985.59,1975.88,1985.44
7/3/2014,1975.88,1985.59,1975.88,1985.44
7/2/2014,1973.06,1976.67,1972.58,1974.62
7/1/2014,1962.29,1978.58,1962.29,1973.32
6/30/2014,1960.79,1964.24,1958.22,1960.23
6/27/2014,1956.56,1961.47,1952.18,1960.96
6/26/2014,1959.89,1959.89,1944.69,1957.22
6/25/2014,1949.27,1960.83,1947.49,1959.53
6/24/2014,1961.97,1968.17,1948.34,1949.98
6/23/2014,1962.92,1963.74,1958.89,1962.61
6/20/2014,1960.45,1963.91,1959.17,1962.87
6/19/2014,1957.5,1959.87,1952.26,1959.48
6/18/2014,1942.73,1957.74,1939.29,1956.98
6/17/2014,1937.15,1943.69,1933.55,1941.99
6/16/2014,1934.84,1941.15,1930.91,1937.78
6/13/2014,1930.8,1937.3,1927.69,1936.16
6/12/2014,1943.35,1943.35,1925.78,1930.11
6/11/2014,1949.37,1949.37,1940.08,1943.89
6/10/2014,1950.34,1950.86,1944.64,1950.79
6/9/2014,1948.97,1955.55,1947.16,1951.27
6/6/2014,1942.41,1949.44,1942.41,1949.44
6/5/2014,1928.52,1941.74,1922.93,1940.46
6/4/2014,1923.06,1928.63,1918.6,1927.88
6/3/2014,1923.07,1925.07,1918.79,1924.24
6/2/2014,1923.87,1925.88,1915.98,1924.97
5/30/2014,1920.33,1924.03,1916.64,1923.57
5/29/2014,1910.6,1920.03,1909.82,1920.03
5/28/2014,1911.77,1914.46,1907.3,1909.78
5/27/2014,1902.01,1912.28,1902.01,1911.91
5/23/2014,1893.32,1901.26,1893.32,1900.53
5/22/2014,1888.19,1896.33,1885.39,1892.49
5/21/2014,1873.34,1888.8,1873.34,1888.03
5/20/2014,1884.88,1884.88,1868.14,1872.83
5/19/2014,1876.66,1886,1872.42,1885.08
5/16/2014,1871.19,1878.28,1864.82,1877.86
5/15/2014,1888.16,1888.16,1862.36,1870.85
5/14/2014,1897.13,1897.13,1885.77,1888.53
5/13/2014,1896.75,1902.17,1896.06,1897.45
5/12/2014,1880.03,1897.13,1880.03,1896.65
5/9/2014,1875.27,1878.57,1867.02,1878.48
5/8/2014,1877.39,1889.07,1870.05,1875.63
5/7/2014,1868.53,1878.83,1859.79,1878.21
5/6/2014,1883.69,1883.69,1867.72,1867.72
5/5/2014,1879.45,1885.51,1866.77,1884.66
5/2/2014,1885.3,1891.33,1878.5,1881.14
5/1/2014,1884.39,1888.59,1878.04,1883.68
4/30/2014,1877.1,1885.2,1872.69,1883.95
4/29/2014,1870.78,1880.6,1870.78,1878.33
4/28/2014,1865,1877.01,1850.61,1869.43
4/25/2014,1877.72,1877.72,1859.7,1863.4
4/24/2014,1881.97,1884.06,1870.24,1878.61
4/23/2014,1879.32,1879.75,1873.91,1875.39
4/22/2014,1872.57,1884.89,1872.57,1879.55
4/21/2014,1865.79,1871.89,1863.18,1871.89
4/17/2014,1861.73,1869.63,1856.72,1864.85
4/16/2014,1846.01,1862.31,1846.01,1862.31
4/15/2014,1831.45,1844.02,1816.29,1842.98
4/14/2014,1818.18,1834.19,1815.8,1830.61
4/11/2014,1830.65,1835.07,1814.36,1815.69
4/10/2014,1872.28,1872.53,1830.87,1833.08
4/9/2014,1852.64,1872.43,1852.38,1872.18
4/8/2014,1845.48,1854.95,1837.49,1851.96
4/7/2014,1863.92,1864.04,1841.48,1845.04
4/4/2014,1890.25,1897.28,1863.26,1865.09
4/3/2014,1891.43,1893.8,1882.65,1888.77
4/2/2014,1886.61,1893.17,1883.79,1890.9
4/1/2014,1873.96,1885.84,1873.96,1885.52
3/31/2014,1859.16,1875.18,1859.16,1872.34
3/28/2014,1850.07,1866.63,1850.07,1857.62
3/27/2014,1852.11,1855.55,1842.11,1849.04
3/26/2014,1867.09,1875.92,1852.56,1852.56
3/25/2014,1859.48,1871.87,1855.96,1865.62
3/24/2014,1867.67,1873.34,1849.69,1857.44
3/21/2014,1874.53,1883.97,1863.46,1866.52
3/20/2014,1860.09,1873.49,1854.63,1872.01
3/19/2014,1872.25,1874.14,1850.35,1860.77
3/18/2014,1858.92,1873.76,1858.92,1872.25
3/17/2014,1842.81,1862.3,1842.81,1858.83
3/14/2014,1845.07,1852.44,1839.57,1841.13
3/13/2014,1869.06,1874.4,1841.86,1846.34
3/12/2014,1866.15,1868.38,1854.38,1868.2
3/11/2014,1878.26,1882.35,1863.88,1867.63
3/10/2014,1877.86,1877.87,1867.04,1877.17
3/7/2014,1878.52,1883.57,1870.56,1878.04
3/6/2014,1874.18,1881.94,1874.18,1877.03
3/5/2014,1874.05,1876.53,1871.11,1873.81
3/4/2014,1849.23,1876.23,1849.23,1873.91
3/3/2014,1857.68,1857.68,1834.44,1845.73
2/28/2014,1855.12,1867.92,1847.67,1859.45
2/27/2014,1844.9,1854.53,1841.13,1854.29
2/26/2014,1845.79,1852.65,1840.66,1845.16
2/25/2014,1847.66,1852.91,1840.19,1845.12
2/24/2014,1836.78,1858.71,1836.78,1847.61
2/21/2014,1841.07,1846.13,1835.6,1836.25
2/20/2014,1829.24,1842.79,1824.58,1839.78
2/19/2014,1838.9,1847.5,1826.99,1828.75
2/18/2014,1839.03,1842.87,1835.01,1840.76
2/14/2014,1828.46,1841.65,1825.59,1838.63
2/13/2014,1814.82,1830.25,1809.22,1829.83
2/12/2014,1820.12,1826.55,1815.97,1819.26
2/11/2014,1800.45,1823.54,1800.41,1819.75
2/10/2014,1796.2,1799.94,1791.83,1799.84
2/7/2014,1776.01,1798.03,1776.01,1797.02
2/6/2014,1752.99,1774.06,1752.99,1773.43
2/5/2014,1753.38,1755.79,1737.92,1751.64
2/4/2014,1743.82,1758.73,1743.82,1755.2
2/3/2014,1782.68,1784.83,1739.66,1741.89
1/31/2014,1790.88,1793.88,1772.26,1782.59
1/30/2014,1777.17,1798.77,1777.17,1794.19
1/29/2014,1790.15,1790.15,1770.45,1774.2
1/28/2014,1783,1793.87,1779.49,1792.5
1/27/2014,1791.03,1795.98,1772.88,1781.56
1/24/2014,1826.96,1826.96,1790.29,1790.29
1/23/2014,1842.29,1842.29,1820.06,1828.46
1/22/2014,1844.71,1846.87,1840.88,1844.86
1/21/2014,1841.05,1849.31,1832.38,1843.8
1/17/2014,1844.23,1846.04,1835.23,1838.7
1/16/2014,1847.99,1847.99,1840.3,1845.89
1/15/2014,1840.52,1850.84,1840.52,1848.38
1/14/2014,1821.36,1839.26,1821.36,1838.88
1/13/2014,1841.26,1843.45,1815.52,1819.2
1/10/2014,1840.06,1843.15,1832.43,1842.37
1/9/2014,1839,1843.23,1830.38,1838.13
1/8/2014,1837.9,1840.02,1831.4,1837.49
1/7/2014,1828.71,1840.1,1828.71,1837.88
1/6/2014,1832.31,1837.16,1823.73,1826.77
1/3/2014,1833.21,1838.24,1829.13,1831.37
1/2/2014,1845.86,1845.86,1827.74,1831.98
